id,name,version,type,issuesCritical,issuesHigh,issuesMedium,issuesLow,dependenciesWithIssues,licenses,projects,license urls,latestVersion,latestVersionPublishedDate,firstPublishedDate,isDeprecated
semver@7.3.2,semver,7.3.2,npm,0,1,0,0,,ISC,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,7.6.3,2024-07-16T22:27:19.119Z,2011-02-12T00:20:25.690Z,
semver@7.5.3,semver,7.5.3,npm,0,0,0,0,,ISC,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,7.6.3,2024-07-16T22:27:19.119Z,2011-02-12T00:20:25.690Z,
semver@7.5.4,semver,7.5.4,npm,0,0,0,0,,ISC,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,7.6.3,2024-07-16T22:27:19.119Z,2011-02-12T00:20:25.690Z,
semver@7.6.3,semver,7.6.3,npm,0,0,0,0,,ISC,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,7.6.3,2024-07-16T22:27:19.119Z,2011-02-12T00:20:25.690Z,
send@0.18.0,send,0.18.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,0.18.0,2022-03-24T03:01:27.168Z,2012-07-04T02:26:08.255Z,
serialize-error@2.1.0,serialize-error,2.1.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,11.0.3,2023-11-10T07:16:35.490Z,2015-10-27T15:37:48.260Z,
serialize-error@6.0.0,serialize-error,6.0.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,11.0.3,2023-11-10T07:16:35.490Z,2015-10-27T15:37:48.260Z,
serialize-javascript@6.0.0,serialize-javascript,6.0.0,npm,0,0,1,0,,BSD-3-Clause,"hashgraph/hedera-sdk-js:common_js_test/package.json, hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-sdk-tck:package.json",https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,6.0.2,2024-01-09T01:06:31.243Z,2014-09-16T16:06:10.211Z,
serve-static@1.15.0,serve-static,1.15.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,1.15.0,2022-03-25T02:17:50.224Z,2014-03-06T03:09:28.171Z,
set-blocking@2.0.0,set-blocking,2.0.0,npm,0,0,0,0,,ISC,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,2.0.0,2016-05-17T22:59:27.619Z,2016-05-14T21:44:13.754Z,
set-function-length@1.2.2,set-function-length,1.2.2,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,1.2.2,2024-03-09T17:40:59.599Z,2023-10-13T04:21:43.602Z,
set-function-name@2.0.2,set-function-name,2.0.2,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,2.0.2,2024-02-20T05:34:25.309Z,2017-09-14T22:00:24.576Z,
setimmediate@1.0.5,setimmediate,1.0.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.0.5,2016-09-12T00:59:56.656Z,2012-12-31T01:50:42.047Z,
setprototypeof@1.2.0,setprototypeof,1.2.0,npm,0,0,0,0,,ISC,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:ISC,1.2.0,2019-07-18T04:49:56.614Z,2015-02-04T13:56:57.705Z,
shallow-clone@3.0.1,shallow-clone,3.0.1,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,3.0.1,2019-04-16T00:06:42.461Z,2015-08-10T21:01:31.777Z,
shebang-command@1.2.0,shebang-command,1.2.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,2.0.0,2019-09-06T14:53:25.901Z,2015-12-04T12:34:38.703Z,
shebang-command@2.0.0,shebang-command,2.0.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,2.0.0,2019-09-06T14:53:25.901Z,2015-12-04T12:34:38.703Z,
shebang-regex@1.0.0,shebang-regex,1.0.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,4.0.0,2021-08-13T23:09:49.954Z,2015-02-17T05:24:58.945Z,
shebang-regex@3.0.0,shebang-regex,3.0.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,4.0.0,2021-08-13T23:09:49.954Z,2015-02-17T05:24:58.945Z,
shell-quote@1.8.1,shell-quote,1.8.1,npm,0,0,0,0,,MIT,"hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,1.8.1,2023-04-07T20:56:18.817Z,2012-05-18T10:42:05.440Z,
shiki@0.14.7,shiki,0.14.7,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.12.1,2024-08-01T11:10:37.496Z,2014-05-07T12:21:16.760Z,
side-channel@1.0.4,side-channel,1.0.4,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.0.6,2024-02-29T19:03:24.392Z,2019-12-02T07:41:11.448Z,
side-channel@1.0.6,side-channel,1.0.6,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,1.0.6,2024-02-29T19:03:24.392Z,2019-12-02T07:41:11.448Z,
sideway/address@4.1.4,sideway/address,4.1.4,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,5.0.0,2022-05-02T05:42:47.468Z,2020-10-24T06:43:36.631Z,
sideway/formula@3.0.1,sideway/formula,3.0.1,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,3.0.1,2022-12-16T14:35:23.617Z,2020-10-24T06:49:22.363Z,
sideway/pinpoint@2.0.0,sideway/pinpoint,2.0.0,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,2.0.0,2020-10-24T06:53:39.495Z,2020-10-24T06:53:39.297Z,
signal-exit@3.0.7,signal-exit,3.0.7,npm,0,0,0,0,,ISC,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:ISC,4.1.0,2023-07-29T05:44:56.721Z,2015-05-16T06:45:54.221Z,
simple-plist@1.3.1,simple-plist,1.3.1,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.3.1,2022-03-31T01:58:42.356Z,2013-10-03T03:52:36.789Z,
sinclair/typebox@0.27.8,sinclair/typebox,0.27.8,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,0.32.35,2024-07-22T18:12:45.673Z,2020-03-04T22:11:50.809Z,
sinonjs/commons@3.0.0,sinonjs/commons,3.0.0,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,4.0.0-alpha.0,2024-01-20T15:20:51.832Z,2018-08-03T06:49:41.343Z,
sinonjs/fake-timers@10.3.0,sinonjs/fake-timers,10.3.0,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,11.2.2,2023-10-20T13:15:59.590Z,2020-02-04T11:41:51.250Z,
sisteransi@1.0.5,sisteransi,1.0.5,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.0.5,2020-03-18T12:53:26.602Z,2018-02-20T02:27:53.074Z,
slash@2.0.0,slash,2.0.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,5.1.0,2023-05-09T17:07:03.367Z,2013-07-18T23:34:04.300Z,
slash@3.0.0,slash,3.0.0,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:MIT,5.1.0,2023-05-09T17:07:03.367Z,2013-07-18T23:34:04.300Z,
slice-ansi@2.1.0,slice-ansi,2.1.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,7.1.0,2023-10-29T19:45:58.384Z,2015-09-26T04:25:26.276Z,
slugify@1.6.6,slugify,1.6.6,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,1.6.6,2023-03-26T12:33:10.935Z,2013-02-05T21:57:31.242Z,
smithy/abort-controller@2.2.0,smithy/abort-controller,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.1,2024-06-27T19:53:33.232Z,2023-06-19T22:00:35.732Z,
smithy/chunked-blob-reader@2.2.0,smithy/chunked-blob-reader,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:40:51.749Z,2023-06-19T22:00:35.731Z,
smithy/chunked-blob-reader-native@2.2.0,smithy/chunked-blob-reader-native,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:40:51.844Z,2023-06-19T22:00:35.729Z,
smithy/config-resolver@2.2.0,smithy/config-resolver,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.5,2024-07-09T15:26:54.725Z,2023-06-19T22:00:35.728Z,
smithy/core@1.4.2,smithy/core,1.4.2,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,2.3.2,2024-08-01T17:13:04.347Z,2023-11-13T23:22:27.925Z,
smithy/credential-provider-imds@2.3.0,smithy/credential-provider-imds,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.2.0,2024-07-24T16:28:38.757Z,2023-06-19T22:00:35.863Z,
smithy/eventstream-codec@2.2.0,smithy/eventstream-codec,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.2,2024-06-27T19:53:33.591Z,2023-06-19T22:00:35.932Z,
smithy/eventstream-serde-browser@2.2.0,smithy/eventstream-serde-browser,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.5,2024-07-17T20:56:49.298Z,2023-06-19T22:00:35.745Z,
smithy/eventstream-serde-config-resolver@2.2.0,smithy/eventstream-serde-config-resolver,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:33.607Z,2023-06-19T22:00:35.732Z,
smithy/eventstream-serde-node@2.2.0,smithy/eventstream-serde-node,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.4,2024-06-27T19:53:33.442Z,2023-06-19T22:00:35.769Z,
smithy/eventstream-serde-universal@2.2.0,smithy/eventstream-serde-universal,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.4,2024-06-27T19:53:33.186Z,2023-06-19T22:00:35.952Z,
smithy/fetch-http-handler@2.5.0,smithy/fetch-http-handler,2.5.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.2.4,2024-07-26T22:18:18.901Z,2023-06-19T22:00:40.358Z,
smithy/hash-blob-browser@2.2.0,smithy/hash-blob-browser,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.2,2024-06-27T19:53:35.483Z,2023-06-19T22:00:40.676Z,
smithy/hash-node@2.2.0,smithy/hash-node,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:35.831Z,2023-06-19T22:00:40.995Z,
smithy/hash-stream-node@2.2.0,smithy/hash-stream-node,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.2,2024-06-27T19:53:36.538Z,2023-06-19T22:00:40.869Z,
smithy/invalid-dependency@2.2.0,smithy/invalid-dependency,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:36.500Z,2023-06-19T22:00:40.846Z,
smithy/is-array-buffer@2.2.0,smithy/is-array-buffer,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:40:55.394Z,2023-06-19T22:00:41.125Z,
smithy/md5-js@2.2.0,smithy/md5-js,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:36.619Z,2023-06-19T22:00:41.036Z,
smithy/middleware-content-length@2.2.0,smithy/middleware-content-length,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.5,2024-07-24T16:28:39.015Z,2023-06-19T22:00:40.867Z,
smithy/middleware-endpoint@2.5.1,smithy/middleware-endpoint,2.5.1,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.0,2024-07-24T16:28:38.643Z,2023-06-19T22:00:41.000Z,
smithy/middleware-retry@2.3.1,smithy/middleware-retry,2.3.1,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.14,2024-08-01T17:13:04.316Z,2023-06-19T22:00:43.698Z,
smithy/middleware-serde@2.3.0,smithy/middleware-serde,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:37.621Z,2023-06-19T22:00:45.674Z,
smithy/middleware-stack@2.2.0,smithy/middleware-stack,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:37.824Z,2023-06-19T22:00:45.977Z,
smithy/node-config-provider@2.3.0,smithy/node-config-provider,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.4,2024-07-09T15:26:54.809Z,2023-06-19T22:00:45.803Z,
smithy/node-http-handler@2.5.0,smithy/node-http-handler,2.5.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.4,2024-07-24T16:28:38.806Z,2023-06-19T22:00:46.278Z,
smithy/property-provider@2.2.0,smithy/property-provider,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.3,2024-06-27T19:53:39.327Z,2023-06-19T22:00:46.200Z,
smithy/protocol-http@3.3.0,smithy/protocol-http,3.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,4.1.0,2024-07-24T16:28:41.423Z,2023-04-28T16:04:19.628Z,
smithy/querystring-builder@2.2.0,smithy/querystring-builder,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:39.135Z,2023-06-19T22:00:46.039Z,
smithy/querystring-parser@2.2.0,smithy/querystring-parser,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:39.449Z,2023-06-19T22:00:46.136Z,
smithy/service-error-classification@2.1.5,smithy/service-error-classification,2.1.5,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:39.679Z,2023-06-19T22:00:46.668Z,
smithy/shared-ini-file-loader@2.4.0,smithy/shared-ini-file-loader,2.4.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.4,2024-07-09T15:26:54.950Z,2023-06-19T22:00:49.287Z,
smithy/signature-v4@2.3.0,smithy/signature-v4,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,4.1.0,2024-07-24T16:28:41.343Z,2023-06-19T22:00:51.426Z,
smithy/smithy-client@2.5.1,smithy/smithy-client,2.5.1,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.12,2024-08-01T17:13:04.543Z,2023-06-19T22:00:51.466Z,
smithy/types@2.12.0,smithy/types,2.12.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.3.0,2024-06-27T19:53:42.053Z,2023-04-27T17:22:03.321Z,
smithy/url-parser@2.2.0,smithy/url-parser,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:41.552Z,2023-06-19T22:00:51.303Z,
smithy/util-base64@2.3.0,smithy/util-base64,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:02.611Z,2023-06-19T22:00:51.579Z,
smithy/util-body-length-browser@2.2.0,smithy/util-body-length-browser,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:03.154Z,2023-06-19T22:00:51.687Z,
smithy/util-body-length-node@2.3.0,smithy/util-body-length-node,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:04.878Z,2023-06-19T22:00:51.326Z,
smithy/util-buffer-from@2.2.0,smithy/util-buffer-from,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:05.243Z,2023-06-19T22:00:51.464Z,
smithy/util-config-provider@2.3.0,smithy/util-config-provider,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:05.134Z,2023-06-19T22:00:51.476Z,
smithy/util-defaults-mode-browser@2.2.1,smithy/util-defaults-mode-browser,2.2.1,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.14,2024-08-01T17:13:04.364Z,2023-06-19T22:00:52.144Z,
smithy/util-defaults-mode-node@2.3.1,smithy/util-defaults-mode-node,2.3.1,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.14,2024-08-01T17:13:04.234Z,2023-06-19T22:00:55.740Z,
smithy/util-endpoints@1.2.0,smithy/util-endpoints,1.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,2.0.5,2024-07-09T15:26:57.006Z,2023-10-24T20:42:52.263Z,
smithy/util-hex-encoding@2.2.0,smithy/util-hex-encoding,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:05.687Z,2023-06-19T22:00:55.991Z,
smithy/util-middleware@2.2.0,smithy/util-middleware,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:42.380Z,2023-06-19T22:00:55.856Z,
smithy/util-retry@2.2.0,smithy/util-retry,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.3,2024-06-27T19:53:42.457Z,2023-06-19T22:00:56.075Z,
smithy/util-stream@2.2.0,smithy/util-stream,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.3,2024-07-26T22:18:19.113Z,2023-06-22T17:03:06.141Z,
smithy/util-uri-escape@2.2.0,smithy/util-uri-escape,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:07.199Z,2023-06-19T22:00:56.356Z,
smithy/util-utf8@2.3.0,smithy/util-utf8,2.3.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.0.0,2024-05-10T21:41:07.497Z,2023-06-19T22:00:56.396Z,
smithy/util-waiter@2.2.0,smithy/util-waiter,2.2.0,npm,0,0,0,0,,Apache-2.0,hashgraph/hedera-nft-sdk(main):package.json,https://app.snyk.io/vuln/snyk:lic:Apache-2.0,3.1.2,2024-06-27T19:53:43.400Z,2023-06-19T22:00:56.596Z,
sonic-boom@3.3.0,sonic-boom,3.3.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-tck:package.json,https://app.snyk.io/vuln/snyk:lic:MIT,4.0.1,2024-04-29T07:52:12.368Z,2017-12-23T14:28:28.244Z,
sonic-boom@3.8.0,sonic-boom,3.8.0,npm,0,0,0,0,,MIT,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:MIT,4.0.1,2024-04-29T07:52:12.368Z,2017-12-23T14:28:28.244Z,
sonic-boom@3.8.1,sonic-boom,3.8.1,npm,0,0,0,0,,MIT,"hashgraph/hedera-sdk-js:package.json, hashgraph/hedera-nft-sdk(main):package.json",https://app.snyk.io/vuln/snyk:lic:MIT,4.0.1,2024-04-29T07:52:12.368Z,2017-12-23T14:28:28.244Z,
source-map@0.5.7,source-map,0.5.7,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,0.7.4,2022-06-04T22:57:10.068Z,2011-08-30T19:45:39.150Z,
source-map@0.6.1,source-map,0.6.1,npm,0,0,0,0,,BSD-3-Clause,"hashgraph/hedera-sdk-js:examples/simple_rest_signature_provider/package.json, hashgraph/hedera-nft-sdk(main):package.json, hashgraph/hedera-sdk-js:examples/react-native-example/package.json",https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,0.7.4,2022-06-04T22:57:10.068Z,2011-08-30T19:45:39.150Z,
source-map@0.7.4,source-map,0.7.4,npm,0,0,0,0,,BSD-3-Clause,hashgraph/hedera-sdk-js:examples/react-native-example/package.json,https://app.snyk.io/vuln/snyk:lic:BSD-3-Clause,0.7.4,2022-06-04T22:57:10.068Z,2011-08-30T19:45:39.150Z,
